fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat,source_file,model_label
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.590634286403656,3,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.591956615447998,3,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5906344652175903,4,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.591956377029419,4,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5906338691711426,5,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5919567942619324,5,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5906345248222351,6,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5919569730758667,6,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5906345844268799,7,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5919566750526428,7,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5906344056129456,8,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5919567942619324,8,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5906341075897217,9,liver_expression_mmd_fold7.csv,Permuted both
7,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5919570326805115,9,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04935359954833984,0,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919860005378723,0,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06783998012542725,0,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916856527328491,0,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04802656173706055,1,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919727683067322,1,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06624388694763184,1,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916742086410522,1,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04908895492553711,2,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919836163520813,2,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06790721416473389,2,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.591693639755249,2,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04813957214355469,3,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919697284698486,3,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06636393070220947,3,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916714072227478,3,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04727387428283691,4,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919896364212036,4,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06521773338317871,4,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5917025804519653,4,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04664349555969238,5,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919725298881531,5,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06449806690216064,5,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.591677188873291,5,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04897701740264892,6,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919774174690247,6,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0677560567855835,6,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916867256164551,6,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04883301258087158,7,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919865369796753,7,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06731009483337402,7,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916956067085266,7,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04800450801849365,8,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919840335845947,8,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06626713275909424,8,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916886925697327,8,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04758751392364502,9,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5919727087020874,9,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06589734554290771,9,liver_expression_mmd_fold7.csv,Real target liver
7,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5916730761528015,9,liver_expression_mmd_fold7.csv,FlowTransOP
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976459383964539,0,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5990996956825256,0,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.597646176815033,1,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991001129150391,1,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976455211639404,2,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991005897521973,2,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.59764564037323,3,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991001129150391,3,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976464152336121,4,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991004705429077,4,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976458787918091,5,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5990999937057495,5,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.59764564037323,6,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991008877754211,6,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976447463035583,7,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991001725196838,7,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976468920707703,8,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.59909987449646,8,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5976464152336121,9,liver_expression_mmd_fold7.csv,Permuted both
7,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.59909987449646,9,liver_expression_mmd_fold7.csv,Permuted both
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1670447587966919,0,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735876560211182,0,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1980687379837036,0,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738682150840759,0,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16751456260681152,1,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735876560211182,1,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19876110553741455,1,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738703012466431,1,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16769665479660034,2,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735877156257629,2,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1984763741493225,2,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738700032234192,2,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16679275035858154,3,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735878944396973,3,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1978996992111206,3,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738697052001953,3,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1688324809074402,4,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735877156257629,4,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.2000635266304016,4,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738687515258789,4,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16711586713790894,5,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735875964164734,5,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1975979208946228,5,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738662481307983,5,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1693711280822754,6,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735876560211182,6,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.20052993297576904,6,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738699436187744,6,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16643667221069336,7,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735886096954346,7,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1972451210021973,7,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738695859909058,7,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1659078598022461,8,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735876560211182,8,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19670039415359497,8,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738672018051147,8,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16449368000030518,9,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5735876560211182,9,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19490587711334229,9,liver_expression_mmd_fold8.csv,Real target liver
8,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5738683938980103,9,liver_expression_mmd_fold8.csv,FlowTransOP
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957030057907104,0,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971081256866455,0,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957051515579224,1,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971066951751709,1,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957045555114746,2,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971086621284485,2,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957042574882507,3,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971078872680664,3,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957047939300537,4,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971090197563171,4,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957061052322388,5,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971065163612366,5,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.595706045627594,6,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971060395240784,6,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.595706045627594,7,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971068143844604,7,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.595703125,8,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971060395240784,8,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5957055687904358,9,liver_expression_mmd_fold8.csv,Permuted both
8,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5971089005470276,9,liver_expression_mmd_fold8.csv,Permuted both
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04750800132751465,0,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221262216567993,0,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06554079055786133,0,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6219735145568848,0,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04701471328735351,1,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221016049385071,1,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06482934951782227,1,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6219503283500671,1,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04769754409790039,2,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221328973770142,2,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0657339096069336,2,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6219831109046936,2,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04662179946899414,3,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221146583557129,3,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06429684162139893,3,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6219638586044312,3,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04693174362182617,4,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221388578414917,4,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06466090679168701,4,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6220039129257202,4,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04675483703613281,5,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221654415130615,5,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06437408924102783,5,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6220008730888367,5,liver_expression_mmd_fold8.csv,FlowTransOP
8,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04604923725128174,6,liver_expression_mmd_fold8.csv,Real target liver
8,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6221094131469727,6,liver_expression_mmd_fold8.csv,FlowTransOP
