,GPU,CPU
346,0.43697339999994256,0.5179878000000144
347,0.4406384999999773,0.5063397999999779
348,0.5048534000000018,0.5235150999999405
349,0.43893259999993006,0.5138226000000259
350,0.5142670999999837,0.5170214999999416
351,0.4424910999999838,0.5230384000000186
352,0.4896631999999954,0.5307319999999436
353,0.4904523000000154,0.5143120999999837
354,0.4917262999999821,0.5145267999999987
355,0.492203199999949,0.521804100000054
356,0.45428529999992406,0.511346900000035
357,0.44002100000000155,0.5035361000000194
358,0.429193600000076,0.5159820000000082
359,0.4321059000000105,0.5289223000000902
360,0.46993320000001404,0.0976100000000315
361,0.45800900000006095,0.09190940000007686
362,0.42554999999993015,0.09109599999999318
363,0.5049465000000737,0.0885736000000179
364,0.46009030000004714,0.0923281999999972
365,0.41315129999998135,0.09291239999993195
366,0.4812217999999575,0.09429890000001251
367,0.46349099999997634,0.0901030999999648
368,0.4368241999999327,0.09638989999996284
369,0.49973079999995207,0.09213239999996858
370,0.45515119999993203,0.0910118000000466
371,0.41677389999995285,0.09410950000005869
372,0.45344710000006216,0.09460090000004584
373,0.44103659999996125,0.0891086000000314
374,0.42335530000002564,0.09371490000000904
375,0.4058132000000114,0.09369559999993271
376,0.46647519999999076,0.09253380000006928
377,0.44440020000001823,0.09109809999995377
378,0.4690762000000177,0.09225720000006277
379,0.4438520999999582,0.09541070000000218
380,0.4056208000000652,0.09305510000001505
381,0.5019726000000446,0.0903716999999915
382,0.5007742000000235,0.09535270000003493
383,0.44841220000000703,0.096682400000077
384,0.42830240000000686,0.09263669999995727
385,0.4688254999999799,0.09377349999999751
386,0.49192600000003495,0.09096599999998034
387,0.38169520000008106,0.09609280000006493
388,0.4274533000000247,0.09335490000000846
389,0.4202052000000549,0.09536239999999907
390,0.40409360000001016,0.14908790000004046
391,0.4126132000000098,0.14517719999992096
392,0.4707137999999986,0.1382995999999821
393,0.4644557999999961,0.1403596000000107
394,0.41077900000004774,0.14255200000002333
395,0.42160679999994954,0.1429153999999926
396,0.47549370000001545,0.15011119999996936
397,0.43064059999994697,0.14716359999999895
398,0.40057739999997466,0.1474446000000853
399,0.4215506999998979,0.14720179999994798
400,0.45234240000002046,0.14268279999998867
401,0.40593540000008943,0.15245809999998983
402,0.43309420000002774,0.1496862000000192
403,0.4866796000000022,0.15162630000008903
404,0.41886729999998806,0.14478040000005876
405,0.4141032999999652,0.15558690000000297
406,0.49631380000005265,0.14674780000007104
407,0.44915099999991526,0.144135100000085
408,0.40939749999995456,0.1453938999999309
409,0.43928649999998015,0.14720360000001165
410,0.4140499999999747,0.14556809999999132
411,0.46134519999998247,0.14937670000006165
412,0.4308063000000857,0.14364960000000337
413,0.40522950000001856,0.14614239999991696
414,0.3944263000000774,0.14667659999997795
415,0.403921700000069,0.14111479999996845
416,0.48023560000001453,0.15436910000005355
417,0.4381208999999444,0.14716680000003635
418,0.4949030999999877,0.14702990000000682
419,0.408683099999962,0.14665419999994356
420,0.4152195000000347,0.25987320000001546
421,0.4194936000000098,0.256294099999991
422,0.3992535999999518,0.26073759999997037
423,0.4155571000000009,0.2528678999999556
424,0.47579810000002,0.2563788999999588
425,0.40524489999995694,0.2667920999999751
426,0.40873199999998633,0.2527478000000656
427,0.4665368999999373,0.26154250000001866
428,0.41355859999998756,0.2559534999999187
429,0.40275599999995393,0.2591709000000719
430,0.4050548999999819,0.25636550000001534
431,0.4512687000000142,0.24750380000000405
432,0.4258742000000666,0.24791860000004817
433,0.5078560000000607,0.2545849000000544
434,0.40581190000000333,0.257845599999996
435,0.40395730000000185,0.24384470000006786
436,0.48534109999991415,0.2550984999999173
437,0.414495400000078,0.25217670000006365
438,0.41183350000005703,0.2519434999999248
439,0.39826000000005024,0.2563940999999659
440,0.4048925000000736,0.258252299999981
441,0.46821429999999964,0.2569113000000698
442,0.40938260000007176,0.2525457000000415
443,0.4069123000000445,0.25641669999993155
444,0.4035274999999956,0.2513036000000284
